date,val
24-09-2020,3.829
24-09-2020,11.394
24-09-2020,22.71
24-09-2020,23.684
24-09-2020,28.352
24-09-2020,20.858
24-09-2020,15.057
24-09-2020,53.118
24-09-2020,91.193
24-09-2020,81.059
24-09-2020,33.366
24-09-2020,91.57
24-09-2020,1697.976
24-09-2020,326.424
24-09-2020,21.855
24-09-2020,24.233
24-09-2020,10.101
24-09-2020,119.635
24-09-2020,9.626
24-09-2020,260.453
24-09-2020,58.714
24-09-2020,25.972
24-09-2020,242.667
24-09-2020,1173.846
24-09-2020,61.194
24-09-2020,2.293
24-09-2020,3.904
24-09-2020,64.782
24-09-2020,13.175
24-09-2020,7.88
24-09-2020,115.792
24-09-2020,50.393
24-09-2020,22.19
24-09-2020,22.824
24-09-2020,178.111
24-09-2020,18519.667
24-09-2020,20.333
24-09-2020,32.85
25-09-2020,1519.906
25-09-2020,23.122
25-09-2020,18.11
25-09-2020,8.229
25-09-2020,55.07
25-09-2020,22.348
25-09-2020,3.26
25-09-2020,26.388
25-09-2020,59.492
25-09-2020,16.688
25-09-2020,26.429
25-09-2020,27.399
25-09-2020,140.501
25-09-2020,187.467
25-09-2020,9.578
25-09-2020,12.375
25-09-2020,100.114
25-09-2020,5.887
25-09-2020,25.419
25-09-2020,74.181
25-09-2020,12.023
25-09-2020,155.593
25-09-2020,14.98
25-09-2020,11.652
25-09-2020,92.634
25-09-2020,18.106
25-09-2020,33.554
25-09-2020,5.039
25-09-2020,12.789
25-09-2020,58.265
25-09-2020,12.181
25-09-2020,7.091
25-09-2020,7.303
25-09-2020,4.743
25-09-2020,46.017
25-09-2020,9.461
25-09-2020,57.426
25-09-2020,35.175
25-09-2020,3.656
25-09-2020,40.347
25-09-2020,32.364
25-09-2020,57.724
25-09-2020,24.251
25-09-2020,7.021
25-09-2020,157.43
25-09-2020,58.708
25-09-2020,58.519
25-09-2020,10.802
25-09-2020,8.006
25-09-2020,64.944
25-09-2020,126.935
25-09-2020,20.717
25-09-2020,52.222
25-09-2020,16.911
25-09-2020,2.503
25-09-2020,10.442
25-09-2020,8.221
25-09-2020,6.866
25-09-2020,11.896
25-09-2020,7.588
25-09-2020,14.043
25-09-2020,2509.733
25-09-2020,20.095
25-09-2020,121.219
25-09-2020,54.733
25-09-2020,8.046
25-09-2020,7.934
25-09-2020,3.546
25-09-2020,11.847
25-09-2020,22.177
25-09-2020,23.063
25-09-2020,29.271
25-09-2020,21.315
25-09-2020,15.207
25-09-2020,52.765
25-09-2020,96.147
25-09-2020,81.921
25-09-2020,38.359
25-09-2020,91.404
25-09-2020,1701.287
25-09-2020,323.262
25-09-2020,19.607
25-09-2020,23.078
25-09-2020,9.889
25-09-2020,118.656
25-09-2020,9.941
25-09-2020,240.088
25-09-2020,52.858
25-09-2020,25.397
25-09-2020,207.667
25-09-2020,1392.682
25-09-2020,63.393
25-09-2020,2.211
25-09-2020,3.61
25-09-2020,64.53
25-09-2020,12.445
25-09-2020,7.815
25-09-2020,110.691
25-09-2020,45.873
25-09-2020,21.826
25-09-2020,22.848
25-09-2020,187.988
25-09-2020,7193.667
25-09-2020,19.62
25-09-2020,34.353
26-09-2020,1828.612
26-09-2020,22.148
26-09-2020,14.256
26-09-2020,8.128
26-09-2020,53.84
26-09-2020,23.152
26-09-2020,3.23
26-09-2020,18.922
26-09-2020,57.965
26-09-2020,16.149
26-09-2020,24.264
26-09-2020,26.946
26-09-2020,153.96
26-09-2020,188.274
26-09-2020,9.056
26-09-2020,10.934
26-09-2020,94.006
26-09-2020,6.216
26-09-2020,22.598
26-09-2020,75.365
26-09-2020,11.755
26-09-2020,148.163
26-09-2020,14.405
26-09-2020,11.172
26-09-2020,91.205
26-09-2020,23.09
26-09-2020,34.501
26-09-2020,4.851
26-09-2020,12.379
26-09-2020,52.553
26-09-2020,13.115
26-09-2020,6.917
26-09-2020,6.774
26-09-2020,4.708
26-09-2020,43.113
26-09-2020,9.906
26-09-2020,57.504
26-09-2020,35.271
26-09-2020,3.919
26-09-2020,39.256
26-09-2020,36.077
26-09-2020,57.876
26-09-2020,22.816
26-09-2020,7.376
26-09-2020,124.898
26-09-2020,54.7
26-09-2020,73.33
26-09-2020,10.644
26-09-2020,9.912
26-09-2020,51.8
26-09-2020,150.949
26-09-2020,20.341
26-09-2020,53.912
26-09-2020,21
26-09-2020,2.539
26-09-2020,10.697
26-09-2020,7.37
26-09-2020,6.578
26-09-2020,11.682
26-09-2020,8.148
26-09-2020,13.431
26-09-2020,2478.933
26-09-2020,24.829
26-09-2020,123.866
26-09-2020,56.66
26-09-2020,8.191
26-09-2020,7.886
26-09-2020,3.664
26-09-2020,12.149
26-09-2020,19.983
26-09-2020,20.815
26-09-2020,28.773
26-09-2020,20.952
26-09-2020,15.062
26-09-2020,51.548
26-09-2020,99.984
26-09-2020,82.693
26-09-2020,43.269
26-09-2020,88.002
26-09-2020,1662.902
26-09-2020,312.131
26-09-2020,18.828
26-09-2020,21.086
26-09-2020,9.52
26-09-2020,124.202
26-09-2020,9.99
26-09-2020,216.016
26-09-2020,49.27
26-09-2020,26.981
26-09-2020,355.25
26-09-2020,1442.636
26-09-2020,70.256
26-09-2020,2.829
26-09-2020,65.512
26-09-2020,13.375
26-09-2020,7.883
26-09-2020,107.288
26-09-2020,42.591
26-09-2020,21.484
26-09-2020,22.322
26-09-2020,218
26-09-2020,20503
26-09-2020,22.917
26-09-2020,29.2
27-09-2020,1908.168
27-09-2020,22.199
27-09-2020,16.195
27-09-2020,8.399
27-09-2020,51.604
27-09-2020,22.917
27-09-2020,3.307
27-09-2020,19.36
27-09-2020,56.112
27-09-2020,16.814
27-09-2020,23.157
27-09-2020,26.602
27-09-2020,147.824
27-09-2020,203.135
27-09-2020,9.101
27-09-2020,12.654
27-09-2020,80.362
27-09-2020,7.011
27-09-2020,23.433
27-09-2020,85.497
27-09-2020,11.679
27-09-2020,139.551
27-09-2020,14.174
27-09-2020,10.985
27-09-2020,90.844
27-09-2020,27.31
27-09-2020,33.945
27-09-2020,4.725
27-09-2020,12.352
27-09-2020,56.643
27-09-2020,12.834
27-09-2020,6.819
27-09-2020,7.215
27-09-2020,4.668
27-09-2020,43.454
27-09-2020,8.263
27-09-2020,56.719
27-09-2020,34.475
27-09-2020,4.144
27-09-2020,40.255
27-09-2020,35.854
27-09-2020,60.923
27-09-2020,22.599
27-09-2020,6.897
27-09-2020,112.151
27-09-2020,54.658
27-09-2020,63.472
27-09-2020,10.462
27-09-2020,10.928
27-09-2020,45.723
27-09-2020,109.14
27-09-2020,23.545
27-09-2020,71.4
27-09-2020,15.094
27-09-2020,2.549
27-09-2020,10.647
27-09-2020,7.562
27-09-2020,6.202
27-09-2020,11.518
27-09-2020,8.205
27-09-2020,12.858
27-09-2020,2879.154
27-09-2020,25.447
27-09-2020,124.096
27-09-2020,56.414
27-09-2020,8.329
27-09-2020,7.659
27-09-2020,3.837
27-09-2020,13.646
27-09-2020,18.453
27-09-2020,19.209
27-09-2020,28.632
27-09-2020,21.238
27-09-2020,14.736
27-09-2020,50.494
27-09-2020,106.664
27-09-2020,84.937
27-09-2020,41.265
27-09-2020,89.606
27-09-2020,1560.504
27-09-2020,289.094
27-09-2020,16.426
27-09-2020,19.325
27-09-2020,10.356
27-09-2020,118.263
27-09-2020,10.039
27-09-2020,220.818
27-09-2020,45.401
27-09-2020,25.525
27-09-2020,508.667
27-09-2020,1904
27-09-2020,77.182
27-09-2020,3.599
27-09-2020,66.163
27-09-2020,17.726
27-09-2020,7.508
27-09-2020,104.139
27-09-2020,41.004
27-09-2020,21.045
27-09-2020,21.73
27-09-2020,176.787
27-09-2020,22575
27-09-2020,19.476
27-09-2020,28.214
28-09-2020,1715.739
28-09-2020,22.794
28-09-2020,17.376
28-09-2020,8.509
28-09-2020,49.445
28-09-2020,22.191
28-09-2020,3.184
28-09-2020,19.532
28-09-2020,55.04
28-09-2020,18.125
28-09-2020,25.078
28-09-2020,26.562
28-09-2020,142.123
28-09-2020,214.156
28-09-2020,8.413
28-09-2020,14.144
28-09-2020,73.206
28-09-2020,7.339
28-09-2020,20.506
28-09-2020,91.178
28-09-2020,11.08
28-09-2020,133.788
28-09-2020,13.962
28-09-2020,10.745
28-09-2020,88.484
28-09-2020,22.59
28-09-2020,32.397
28-09-2020,4.617
28-09-2020,12.214
28-09-2020,52.588
28-09-2020,12.901
28-09-2020,7.096
28-09-2020,7.672
28-09-2020,4.737
28-09-2020,42.636
28-09-2020,7.818
28-09-2020,55.446
28-09-2020,33.304
28-09-2020,4.708
28-09-2020,36.594
28-09-2020,30.889
28-09-2020,60.494
28-09-2020,20.34
28-09-2020,6.702
28-09-2020,104.861
28-09-2020,54.788
28-09-2020,66.266
28-09-2020,10.563
28-09-2020,10.53
28-09-2020,58.649
28-09-2020,96.46
28-09-2020,25.492
28-09-2020,81.455
28-09-2020,15.415
28-09-2020,2.564
28-09-2020,10.355
28-09-2020,8.063
28-09-2020,6.039
28-09-2020,9.465
28-09-2020,8.044
28-09-2020,12.121
28-09-2020,2858.692
28-09-2020,24.151
28-09-2020,122.054
28-09-2020,56.255
28-09-2020,8.016
28-09-2020,8.063
28-09-2020,3.786
28-09-2020,13.701
28-09-2020,17.58
28-09-2020,18.318
28-09-2020,28.063
28-09-2020,20.713
28-09-2020,14.248
28-09-2020,49.067
28-09-2020,117.844
28-09-2020,87.876
28-09-2020,37.944
28-09-2020,88.838
28-09-2020,1560.492
28-09-2020,285.081
28-09-2020,14.009
28-09-2020,18.381
28-09-2020,10.963
28-09-2020,119.58
28-09-2020,10.041
28-09-2020,199.644
28-09-2020,44.738
28-09-2020,25.162
28-09-2020,1505
28-09-2020,821.872
28-09-2020,76.455
28-09-2020,3.249
28-09-2020,66.684
28-09-2020,17.345
28-09-2020,7.313
28-09-2020,102.013
28-09-2020,39.444
28-09-2020,21.053
28-09-2020,23.231
28-09-2020,175.846
28-09-2020,3307.5
28-09-2020,21.686
28-09-2020,30.55
29-09-2020,1803.402
29-09-2020,24.062
29-09-2020,15.266
29-09-2020,8.633
29-09-2020,47.373
29-09-2020,21.384
29-09-2020,2.963
29-09-2020,18.772
29-09-2020,53.413
29-09-2020,18.541
29-09-2020,25.146
29-09-2020,26.492
29-09-2020,152.772
29-09-2020,186.645
29-09-2020,8.276
29-09-2020,12.745
29-09-2020,91.956
29-09-2020,7.639
29-09-2020,20.868
29-09-2020,79.577
29-09-2020,11.445
29-09-2020,132.99
29-09-2020,13.728
29-09-2020,10.483
29-09-2020,86.233
29-09-2020,23.117
29-09-2020,35.878
29-09-2020,4.86
29-09-2020,11.944
29-09-2020,41.07
29-09-2020,13.361
29-09-2020,7.357
29-09-2020,7.603
29-09-2020,4.741
29-09-2020,38.895
29-09-2020,7.486
29-09-2020,55.016
29-09-2020,33.26
29-09-2020,4.456
29-09-2020,43.246
29-09-2020,40.802
29-09-2020,58.986
29-09-2020,22.858
29-09-2020,6.699
29-09-2020,97.427
29-09-2020,53.38
29-09-2020,81.672
29-09-2020,10.484
29-09-2020,8.018
29-09-2020,50.324
29-09-2020,91.693
29-09-2020,25.251
29-09-2020,69.419
29-09-2020,18.113
29-09-2020,2.571
29-09-2020,10.296
29-09-2020,6.761
29-09-2020,5.898
29-09-2020,10.141
29-09-2020,7.849
29-09-2020,11.753
29-09-2020,2354.333
29-09-2020,26.481
29-09-2020,114.226
29-09-2020,54.37
29-09-2020,7.787
29-09-2020,3.616
29-09-2020,13.946
29-09-2020,16.703
29-09-2020,17.196
29-09-2020,29.779
29-09-2020,21.131
29-09-2020,13.548
29-09-2020,48.123
29-09-2020,127.082
29-09-2020,88.381
29-09-2020,41.227
29-09-2020,89.882
29-09-2020,1766.44
29-09-2020,317.248
29-09-2020,13.434
29-09-2020,19.333
29-09-2020,10.313
29-09-2020,119.897
29-09-2020,10.208
29-09-2020,221.156
29-09-2020,44.274
29-09-2020,29.487
29-09-2020,385
29-09-2020,664.562
29-09-2020,73.5
29-09-2020,3.286
29-09-2020,68.705
29-09-2020,14.781
29-09-2020,7.459
29-09-2020,102.827
29-09-2020,40.504
29-09-2020,22.425
29-09-2020,25.057
29-09-2020,188.747
29-09-2020,2205
29-09-2020,22.746
29-09-2020,34.3
30-09-2020,2014.149
30-09-2020,27.33
30-09-2020,15.853
30-09-2020,8.618
30-09-2020,46.416
30-09-2020,20.037
30-09-2020,3.096
30-09-2020,17.756
30-09-2020,50.718
30-09-2020,18.643
30-09-2020,23.963
30-09-2020,26.846
30-09-2020,167.66
30-09-2020,162.904
30-09-2020,8.429
30-09-2020,13.093
30-09-2020,91.93
30-09-2020,8.522
30-09-2020,19.596
30-09-2020,75.844
30-09-2020,11.065
30-09-2020,133.783
30-09-2020,13.875
30-09-2020,10.526
30-09-2020,85.582
30-09-2020,28.631
30-09-2020,33.858
30-09-2020,5.486
30-09-2020,11.676
30-09-2020,40.225
30-09-2020,13.656
30-09-2020,6.514
30-09-2020,7.629
30-09-2020,4.723
30-09-2020,38.488
30-09-2020,7.242
30-09-2020,54.008
30-09-2020,32.441
30-09-2020,3.714
30-09-2020,42.32
30-09-2020,69.465
30-09-2020,61.369
30-09-2020,20.644
30-09-2020,6.879
30-09-2020,107.692
30-09-2020,52.057
30-09-2020,90.275
30-09-2020,9.894
30-09-2020,9.905
30-09-2020,49.2
30-09-2020,97.252
30-09-2020,27.535
30-09-2020,73.468
30-09-2020,16.178
30-09-2020,2.586
30-09-2020,10.352
30-09-2020,6.646
30-09-2020,5.316
30-09-2020,11.347
30-09-2020,8.002
30-09-2020,11.374
30-09-2020,2903.833
30-09-2020,27.384
30-09-2020,114.505
30-09-2020,51.604
30-09-2020,7.545
30-09-2020,3.539
30-09-2020,13.586
30-09-2020,16.117
30-09-2020,16.698
30-09-2020,29.152
30-09-2020,22.785
30-09-2020,13.15
30-09-2020,46.763
30-09-2020,148.071
30-09-2020,89.752
30-09-2020,41.548
30-09-2020,87.252
30-09-2020,1666
30-09-2020,294
30-09-2020,14.646
30-09-2020,19.29
30-09-2020,11.212
30-09-2020,110.79
30-09-2020,10.295
30-09-2020,229.508
30-09-2020,42.695
30-09-2020,29.837
30-09-2020,309.4
30-09-2020,645.68
30-09-2020,80.868
30-09-2020,2.899
30-09-2020,70.364
30-09-2020,14.59
30-09-2020,7.422
30-09-2020,100.978
30-09-2020,38.475
30-09-2020,22.182
30-09-2020,24.302
30-09-2020,150.96
30-09-2020,792.615
30-09-2020,33.518
30-09-2020,28.611
01-10-2020,2648.022
01-10-2020,24.792
01-10-2020,13.722
01-10-2020,8.67
01-10-2020,45.349
01-10-2020,18.472
01-10-2020,2.833
01-10-2020,14.09
01-10-2020,47.415
01-10-2020,18.54
01-10-2020,24.905
01-10-2020,26.631
01-10-2020,157.725
01-10-2020,197.248
01-10-2020,9.256
01-10-2020,11.325
01-10-2020,89.948
01-10-2020,9.169
01-10-2020,15.209
01-10-2020,74.784
01-10-2020,10.311
01-10-2020,126.159
01-10-2020,13.772
01-10-2020,10.389
01-10-2020,82.875
01-10-2020,18.537
01-10-2020,32.88
01-10-2020,5.569
01-10-2020,11.493
01-10-2020,40.222
01-10-2020,14.108
01-10-2020,6.403
01-10-2020,8.022
01-10-2020,4.877
01-10-2020,35.7
01-10-2020,7.213
01-10-2020,53.916
01-10-2020,32.127
01-10-2020,3.76
01-10-2020,47.906
01-10-2020,73.36
01-10-2020,56.264
01-10-2020,21.456
01-10-2020,6.731
01-10-2020,81.333
01-10-2020,49.653
01-10-2020,91.785
01-10-2020,10.002
01-10-2020,9.556
01-10-2020,68.444
01-10-2020,130.211
01-10-2020,25.914
01-10-2020,78.985
01-10-2020,24.778
01-10-2020,2.605
01-10-2020,10.227
01-10-2020,6.99
01-10-2020,5.305
01-10-2020,10.698
01-10-2020,7.792
01-10-2020,10.923
01-10-2020,3684.333
01-10-2020,23.012
01-10-2020,116.391
01-10-2020,52.727
01-10-2020,7.412
01-10-2020,3.73
01-10-2020,16.179
01-10-2020,15.738
01-10-2020,16.316
01-10-2020,29.649
01-10-2020,22.714
01-10-2020,12.787
01-10-2020,45.505
01-10-2020,244.885
01-10-2020,97.689
01-10-2020,43.16
01-10-2020,87.805
01-10-2020,1850.854
01-10-2020,320.709
01-10-2020,14.275
01-10-2020,17.627
01-10-2020,11.681
01-10-2020,127.783
01-10-2020,10.515
01-10-2020,231.375
01-10-2020,40.419
01-10-2020,30.253
01-10-2020,299.6
01-10-2020,602.792
01-10-2020,75.313
01-10-2020,3.775
01-10-2020,72.883
01-10-2020,16.845
01-10-2020,7.4
01-10-2020,100.362
01-10-2020,37.335
01-10-2020,21.963
01-10-2020,23.849
01-10-2020,145.95
01-10-2020,855.12
01-10-2020,34.313
01-10-2020,34.752
02-10-2020,2047.097
02-10-2020,25.972
02-10-2020,15.353
02-10-2020,8.564
02-10-2020,44.841
02-10-2020,16.805
02-10-2020,3.206
02-10-2020,15.866
02-10-2020,44.661
02-10-2020,18.579
02-10-2020,26.843
02-10-2020,26.098
02-10-2020,142.411
02-10-2020,180.908
02-10-2020,7.874
02-10-2020,10.823
02-10-2020,91.688
02-10-2020,8.792
02-10-2020,17.579
02-10-2020,68.053
02-10-2020,9.945
02-10-2020,119.919
02-10-2020,14.086
02-10-2020,10.597
02-10-2020,79.401
02-10-2020,24.581
02-10-2020,31.697
02-10-2020,5.22
02-10-2020,10.992
02-10-2020,36.416
02-10-2020,13.535
02-10-2020,6.517
02-10-2020,8.304
02-10-2020,4.92
02-10-2020,33.295
02-10-2020,7.571
02-10-2020,51.773
02-10-2020,30.846
02-10-2020,4.044
02-10-2020,39.609
02-10-2020,58.38
02-10-2020,56.485
02-10-2020,18.775
02-10-2020,6.279
02-10-2020,80.219
02-10-2020,53.48
02-10-2020,88.822
02-10-2020,10.187
02-10-2020,10.673
02-10-2020,61.906
02-10-2020,96.435
02-10-2020,25.419
02-10-2020,80.66
02-10-2020,21.913
02-10-2020,2.6
02-10-2020,10.117
02-10-2020,7.019
02-10-2020,5.61
02-10-2020,10.671
02-10-2020,7.72
02-10-2020,10.628
02-10-2020,1770.632
02-10-2020,20.319
02-10-2020,116.971
02-10-2020,53.476
02-10-2020,7.372
02-10-2020,3.616
02-10-2020,13.784
02-10-2020,14.779
02-10-2020,15.467
02-10-2020,28.812
02-10-2020,22.894
02-10-2020,12.339
02-10-2020,44.304
02-10-2020,285.315
02-10-2020,100.184
02-10-2020,39.966
02-10-2020,81.349
02-10-2020,1459.123
02-10-2020,248.177
02-10-2020,13.3
02-10-2020,16.849
02-10-2020,12.466
02-10-2020,106.803
02-10-2020,10.689
02-10-2020,275.143
02-10-2020,38.837
02-10-2020,29.684
02-10-2020,218.75
02-10-2020,563.5
02-10-2020,69.863
02-10-2020,4.472
02-10-2020,75.301
02-10-2020,16.564
02-10-2020,8.694
02-10-2020,100.284
02-10-2020,36.873
02-10-2020,22.032
02-10-2020,24.225
02-10-2020,160.108
02-10-2020,851.846
02-10-2020,33.537
02-10-2020,40.286
03-10-2020,1985.15
03-10-2020,26.017
03-10-2020,17.21
03-10-2020,8.427
03-10-2020,45.79
03-10-2020,14.85
03-10-2020,3.317
03-10-2020,17.546
03-10-2020,42.134
03-10-2020,18.96
03-10-2020,27.203
03-10-2020,23.923
03-10-2020,140.704
03-10-2020,169.305
03-10-2020,7.462
03-10-2020,13.28
03-10-2020,93.797
03-10-2020,8.292
03-10-2020,22.575
03-10-2020,62.154
03-10-2020,9.121
03-10-2020,116.9
03-10-2020,14.811
03-10-2020,11.137
03-10-2020,78.656
03-10-2020,25.538
03-10-2020,29.021
03-10-2020,5.421
03-10-2020,10.675
03-10-2020,38.359
03-10-2020,13.308
03-10-2020,6.536
03-10-2020,8.097
03-10-2020,4.911
03-10-2020,32.198
03-10-2020,6.682
03-10-2020,50.614
03-10-2020,30.078
03-10-2020,3.878
03-10-2020,41.018
03-10-2020,56.897
03-10-2020,58.495
03-10-2020,19.325
03-10-2020,6
03-10-2020,72.231
03-10-2020,50.133
03-10-2020,82.015
03-10-2020,9.491
03-10-2020,10.011
03-10-2020,84.636
03-10-2020,80.245
03-10-2020,28.237
03-10-2020,76.667
03-10-2020,20.319
03-10-2020,2.616
03-10-2020,9.957
03-10-2020,7.413
03-10-2020,5.589
03-10-2020,10.94
03-10-2020,7.051
03-10-2020,10.195
03-10-2020,1809.889
03-10-2020,17.135
03-10-2020,118.105
03-10-2020,52.477
03-10-2020,7.573
03-10-2020,3.518
03-10-2020,13.903
03-10-2020,14.483
03-10-2020,15.143
03-10-2020,28.942
03-10-2020,23.816
03-10-2020,11.219
03-10-2020,43.509
03-10-2020,328.143
03-10-2020,101.458
03-10-2020,35.357
03-10-2020,80.141
03-10-2020,1463
03-10-2020,244.132
03-10-2020,13.145
03-10-2020,16.146
03-10-2020,13.228
03-10-2020,91.452
03-10-2020,10.727
03-10-2020,308.488
03-10-2020,37.834
03-10-2020,26.829
03-10-2020,227
03-10-2020,504.803
03-10-2020,73.573
03-10-2020,4.355
03-10-2020,77.09
03-10-2020,14.209
03-10-2020,6.548
03-10-2020,100.613
03-10-2020,37.214
03-10-2020,22.137
03-10-2020,24.184
03-10-2020,129.715
03-10-2020,848.815
03-10-2020,33.844
03-10-2020,53.93
04-10-2020,2069.733
04-10-2020,25.767
04-10-2020,17.04
04-10-2020,8.275
04-10-2020,46.616
04-10-2020,14.1
04-10-2020,3.311
04-10-2020,17.484
04-10-2020,39.694
04-10-2020,19.063
04-10-2020,25.442
04-10-2020,23.807
04-10-2020,141.351
04-10-2020,156.039
04-10-2020,7.057
04-10-2020,9.1
04-10-2020,99.532
04-10-2020,7.802
04-10-2020,18.201
04-10-2020,51.718
04-10-2020,8.796
04-10-2020,127.501
04-10-2020,14.355
04-10-2020,10.79
04-10-2020,73.721
04-10-2020,17.157
04-10-2020,29.576
04-10-2020,5.628
04-10-2020,10.481
04-10-2020,36.292
04-10-2020,13.89
04-10-2020,6.723
04-10-2020,6.869
04-10-2020,5.026
04-10-2020,28.282
04-10-2020,7.752
04-10-2020,47.589
04-10-2020,28.462
04-10-2020,3.87
04-10-2020,41.586
04-10-2020,58.887
04-10-2020,61.024
04-10-2020,18.414
04-10-2020,6.719
04-10-2020,65.742
04-10-2020,49.908
04-10-2020,98.844
04-10-2020,8.789
04-10-2020,9.496
04-10-2020,81.2
04-10-2020,79.34
04-10-2020,26.117
04-10-2020,76.067
04-10-2020,26.185
04-10-2020,2.634
04-10-2020,9.874
04-10-2020,8.208
04-10-2020,5.801
04-10-2020,11.249
04-10-2020,6.755
04-10-2020,9.715
04-10-2020,1502
04-10-2020,25.699
04-10-2020,118.171
04-10-2020,51.625
04-10-2020,7.915
04-10-2020,3.399
04-10-2020,13.28
04-10-2020,14.104
04-10-2020,14.756
04-10-2020,28.601
04-10-2020,23.844
04-10-2020,11.226
04-10-2020,42.664
04-10-2020,383.634
04-10-2020,103.727
04-10-2020,40.945
04-10-2020,74.266
04-10-2020,1632.826
04-10-2020,267.096
04-10-2020,12.992
04-10-2020,15.647
04-10-2020,12.347
04-10-2020,97.067
04-10-2020,10.764
04-10-2020,267.043
04-10-2020,36.991
04-10-2020,28.444
04-10-2020,221
04-10-2020,516.25
04-10-2020,67.712
04-10-2020,4.108
04-10-2020,77.486
04-10-2020,12.42
04-10-2020,6.446
04-10-2020,98.86
04-10-2020,32.137
04-10-2020,21.864
04-10-2020,24.169
04-10-2020,139.097
04-10-2020,877.333
04-10-2020,32.544
04-10-2020,46.439
05-10-2020,2376.938
05-10-2020,24.898
05-10-2020,18.16
05-10-2020,8.389
05-10-2020,45.716
05-10-2020,13.669
05-10-2020,3.305
05-10-2020,17.473
05-10-2020,36.463
05-10-2020,19.292
05-10-2020,24.791
05-10-2020,22.159
05-10-2020,143.062
05-10-2020,156.953
05-10-2020,7.155
05-10-2020,9.601
05-10-2020,100.526
05-10-2020,7.489
05-10-2020,20.915
05-10-2020,50.634
05-10-2020,8.512
05-10-2020,99.521
05-10-2020,14.315
05-10-2020,10.745
05-10-2020,73.509
05-10-2020,25.593
05-10-2020,29.372
05-10-2020,5.873
05-10-2020,10.072
05-10-2020,35.587
05-10-2020,14.597
05-10-2020,6.523
05-10-2020,5.677
05-10-2020,5.067
05-10-2020,29.652
05-10-2020,9.063
05-10-2020,45.68
05-10-2020,27.239
05-10-2020,3.981
05-10-2020,41.903
05-10-2020,59.607
05-10-2020,61.847
05-10-2020,17.276
05-10-2020,6.389
05-10-2020,59.38
05-10-2020,49.682
05-10-2020,111.224
05-10-2020,10.59
05-10-2020,10.154
05-10-2020,93.333
05-10-2020,74.142
05-10-2020,25.456
05-10-2020,75.333
05-10-2020,25.707
05-10-2020,2.587
05-10-2020,10.024
05-10-2020,8.824
05-10-2020,5.588
05-10-2020,13.174
05-10-2020,6.689
05-10-2020,9.397
05-10-2020,1424.5
05-10-2020,29.076
05-10-2020,118.293
05-10-2020,60.66
05-10-2020,7.534
05-10-2020,3.276
05-10-2020,13.335
05-10-2020,16.31
05-10-2020,17.049
05-10-2020,30.875
05-10-2020,25.173
05-10-2020,12.676
05-10-2020,41.523
05-10-2020,357.304
05-10-2020,103.869
05-10-2020,44.043
05-10-2020,76.296
05-10-2020,1668.062
05-10-2020,267.375
05-10-2020,12.197
05-10-2020,15.634
05-10-2020,12.151
05-10-2020,93.867
05-10-2020,12.179
05-10-2020,310.5
05-10-2020,35.979
05-10-2020,29.485
05-10-2020,235
05-10-2020,671.844
05-10-2020,64.261
05-10-2020,4.067
05-10-2020,77.792
05-10-2020,13.31
05-10-2020,6.159
05-10-2020,97.768
05-10-2020,24.477
05-10-2020,22.336
05-10-2020,23.714
05-10-2020,121.912
05-10-2020,1058.591
05-10-2020,30.163
05-10-2020,58.014
06-10-2020,2191.8
06-10-2020,21.651
06-10-2020,21.595
06-10-2020,8.304
06-10-2020,45.859
06-10-2020,11.976
06-10-2020,3.516
06-10-2020,16.994
06-10-2020,38.817
06-10-2020,19.401
06-10-2020,24.443
06-10-2020,21.099
06-10-2020,137.061
06-10-2020,156.246
06-10-2020,6.729
06-10-2020,9.273
06-10-2020,103.441
06-10-2020,7.459
06-10-2020,20.522
06-10-2020,53.42
06-10-2020,8.501
06-10-2020,91.853
06-10-2020,14.35
06-10-2020,10.774
06-10-2020,71.636
06-10-2020,29.13
06-10-2020,28.926
06-10-2020,5.794
06-10-2020,9.922
06-10-2020,35.618
06-10-2020,14.75
06-10-2020,6.436
06-10-2020,5.006
06-10-2020,5.149
06-10-2020,28.104
06-10-2020,8.942
06-10-2020,44.121
06-10-2020,26.506
06-10-2020,4.358
06-10-2020,42.394
06-10-2020,61.048
06-10-2020,63.236
06-10-2020,15.858
06-10-2020,6.04
06-10-2020,57.452
06-10-2020,50.303
06-10-2020,70.472
06-10-2020,8.839
06-10-2020,12.865
06-10-2020,71.458
06-10-2020,62.166
06-10-2020,26.976
06-10-2020,50.178
06-10-2020,24.797
06-10-2020,2.626
06-10-2020,9.969
06-10-2020,10.688
06-10-2020,6.16
06-10-2020,13.698
06-10-2020,6.198
06-10-2020,8.875
06-10-2020,1391.783
06-10-2020,30.347
06-10-2020,115.108
06-10-2020,52.34
06-10-2020,8.501
06-10-2020,8.042
06-10-2020,3.562
06-10-2020,14.044
06-10-2020,13.184
06-10-2020,13.777
06-10-2020,23.906
06-10-2020,25.455
06-10-2020,10.979
06-10-2020,40.295
06-10-2020,428
06-10-2020,107.961
06-10-2020,39.414
06-10-2020,80.507
06-10-2020,1839.115
06-10-2020,290.096
06-10-2020,12.259
06-10-2020,15.726
06-10-2020,12.368
06-10-2020,92.05
06-10-2020,11.842
06-10-2020,41.943
06-10-2020,36.455
06-10-2020,22.332
06-10-2020,320.6
06-10-2020,701.195
06-10-2020,62.452
06-10-2020,4.722
06-10-2020,76.088
06-10-2020,14.695
